ORDER_ID,INVOICE_DATE,YEAR,MONTH,PRODUCT_NAME,PRICE_PER_UNIT,UNITS_SOLD,SALES_DOLLARS,OPERATING_MARGIN,SALES_METHOD,RETAILER,REGION,STATE,CITY
8341,2021-05-13,2021,5,Men's Apparel,43.0,140.0,6020.0,0.46,Outlet,West Gear,West,Washington,Seattle
8347,2021-05-19,2021,5,Men's Apparel,38.0,160.0,6080.0,0.47,Outlet,West Gear,West,Washington,Seattle
8353,2021-08-05,2021,8,Men's Apparel,31.0,114.0,3534.0,0.41,Outlet,West Gear,West,Washington,Seattle
8359,2021-08-11,2021,8,Men's Apparel,29.0,85.0,2465.0,0.39,Outlet,West Gear,West,Washington,Seattle
8365,2021-08-17,2021,8,Men's Apparel,28.0,88.0,2464.0,0.46,Outlet,West Gear,West,Washington,Seattle
8371,2021-08-23,2021,8,Men's Apparel,19.0,88.0,1672.0,0.42,Outlet,West Gear,West,Washington,Seattle
8377,2021-08-29,2021,8,Men's Apparel,39.0,132.0,5148.0,0.42,Outlet,West Gear,West,Washington,Seattle
8383,2021-09-04,2021,9,Men's Apparel,38.0,165.0,6270.0,0.47,Outlet,West Gear,West,Washington,Seattle
8389,2021-09-10,2021,9,Men's Apparel,35.0,179.0,6265.0,0.52,Outlet,West Gear,West,Washington,Seattle
8395,2021-09-16,2021,9,Men's Apparel,42.0,140.0,5880.0,0.5,Outlet,West Gear,West,Washington,Seattle
8401,2021-09-22,2021,9,Men's Apparel,35.0,116.0,4060.0,0.48,Outlet,West Gear,West,Washington,Seattle
8407,2021-09-28,2021,9,Men's Apparel,22.0,105.0,2310.0,0.49,Outlet,West Gear,West,Washington,Seattle
8413,2021-10-04,2021,10,Men's Apparel,37.0,149.0,5513.0,0.48,Outlet,West Gear,West,Washington,Seattle
8419,2021-10-10,2021,10,Men's Apparel,40.0,155.0,6200.0,0.47,Outlet,West Gear,West,Washington,Seattle
8426,2021-02-17,2021,2,Men's Apparel,44.0,62.0,2728.0,0.24,Outlet,West Gear,West,Washington,Seattle
8432,2021-03-16,2021,3,Men's Apparel,44.0,60.0,2640.0,0.26,Outlet,West Gear,West,Washington,Seattle
8438,2021-04-17,2021,4,Men's Apparel,47.0,60.0,2820.0,0.22,Outlet,West Gear,West,Washington,Seattle
8444,2021-05-18,2021,5,Men's Apparel,42.0,68.0,2856.0,0.25,Outlet,West Gear,Midwest,Indiana,Indianapolis
8450,2021-06-17,2021,6,Men's Apparel,71.0,153.0,10863.0,0.22,Outlet,West Gear,Midwest,Indiana,Indianapolis
8456,2021-07-16,2021,7,Men's Apparel,68.0,208.0,14144.0,0.22,Outlet,West Gear,Midwest,Indiana,Indianapolis
8462,2021-08-17,2021,8,Men's Apparel,63.0,166.0,10458.0,0.24,Outlet,West Gear,Midwest,Indiana,Indianapolis
8468,2021-09-18,2021,9,Men's Apparel,54.0,94.0,5076.0,0.23,Outlet,West Gear,Midwest,Indiana,Indianapolis
8474,2021-10-17,2021,10,Men's Apparel,47.0,116.0,5452.0,0.22,Outlet,West Gear,Midwest,Indiana,Indianapolis
8480,2021-11-17,2021,11,Men's Apparel,58.0,147.0,8526.0,0.27,Outlet,West Gear,Midwest,Indiana,Indianapolis
8486,2021-12-16,2021,12,Men's Apparel,64.0,179.0,11456.0,0.26,Outlet,West Gear,Midwest,Indiana,Indianapolis
8492,2021-01-12,2021,1,Men's Apparel,36.0,193.0,6948.0,0.41,Outlet,West Gear,Midwest,Indiana,Indianapolis
8498,2021-02-24,2021,2,Men's Apparel,29.0,39.0,1131.0,0.45,Outlet,West Gear,Midwest,Indiana,Indianapolis
8504,2021-03-23,2021,3,Men's Apparel,43.0,33.0,1419.0,0.42,Outlet,West Gear,Midwest,Indiana,Indianapolis
8510,2021-04-24,2021,4,Men's Apparel,40.0,40.0,1600.0,0.42,Outlet,West Gear,Midwest,Indiana,Indianapolis
8516,2021-05-25,2021,5,Men's Apparel,34.0,54.0,1836.0,0.43,Outlet,West Gear,Midwest,Indiana,Indianapolis
8522,2021-06-24,2021,6,Men's Apparel,68.0,128.0,8704.0,0.46,Outlet,West Gear,Midwest,Indiana,Indianapolis
8528,2021-07-23,2021,7,Men's Apparel,72.0,210.0,15120.0,0.43,Outlet,West Gear,Midwest,Indiana,Indianapolis
8534,2021-08-24,2021,8,Men's Apparel,51.0,132.0,6732.0,0.45,Outlet,West Gear,Midwest,Indiana,Indianapolis
8540,2021-09-25,2021,9,Men's Apparel,39.0,74.0,2886.0,0.47,Outlet,West Gear,Midwest,Indiana,Indianapolis
8546,2021-10-24,2021,10,Men's Apparel,42.0,105.0,4410.0,0.47,Outlet,West Gear,Midwest,Indiana,Indianapolis
8552,2021-11-24,2021,11,Men's Apparel,56.0,136.0,7616.0,0.44,Outlet,West Gear,Midwest,Indiana,Indianapolis
8558,2021-12-23,2021,12,Men's Apparel,59.0,157.0,9263.0,0.42,Outlet,West Gear,Midwest,Indiana,Indianapolis
8564,2021-01-19,2021,1,Men's Apparel,30.0,140.0,4200.0,0.45,Outlet,West Gear,Midwest,Indiana,Indianapolis
8570,2021-02-11,2021,2,Men's Apparel,28.0,120.0,3360.0,0.42,Outlet,West Gear,Midwest,Indiana,Indianapolis
8576,2021-03-10,2021,3,Men's Apparel,28.0,90.0,2520.0,0.4,Outlet,West Gear,Midwest,Indiana,Indianapolis
8582,2021-04-11,2021,4,Men's Apparel,24.0,88.0,2112.0,0.39,Outlet,West Gear,Midwest,Indiana,Indianapolis
8588,2021-05-12,2021,5,Men's Apparel,29.0,90.0,2610.0,0.42,Outlet,West Gear,Midwest,Iowa,Des Moines
8594,2021-06-11,2021,6,Men's Apparel,24.0,132.0,3168.0,0.37,Outlet,West Gear,Midwest,Iowa,Des Moines
8600,2021-07-10,2021,7,Men's Apparel,28.0,140.0,3920.0,0.38,Outlet,West Gear,Midwest,Iowa,Des Moines
8606,2021-08-11,2021,8,Men's Apparel,23.0,109.0,2507.0,0.39,Outlet,West Gear,Midwest,Iowa,Des Moines
8612,2021-09-12,2021,9,Men's Apparel,16.0,114.0,1824.0,0.41,Outlet,West Gear,Midwest,Iowa,Des Moines
8618,2021-10-11,2021,10,Men's Apparel,20.0,85.0,1700.0,0.39,Outlet,West Gear,Midwest,Iowa,Des Moines
8624,2021-11-11,2021,11,Men's Apparel,28.0,123.0,3444.0,0.38,Outlet,West Gear,Midwest,Iowa,Des Moines
8630,2021-12-10,2021,12,Men's Apparel,27.0,124.0,3348.0,0.41,Outlet,West Gear,Midwest,Missouri,St. Louis
8636,2021-01-24,2021,1,Men's Apparel,35.0,53.0,1855.0,0.46,Outlet,West Gear,Midwest,Missouri,St. Louis
8642,2021-02-24,2021,2,Men's Apparel,32.0,43.0,1376.0,0.44,Outlet,West Gear,Midwest,Missouri,St. Louis
8648,2021-03-23,2021,3,Men's Apparel,43.0,30.0,1290.0,0.44,Outlet,West Gear,Midwest,Missouri,St. Louis
8654,2021-04-24,2021,4,Men's Apparel,36.0,39.0,1404.0,0.42,Outlet,West Gear,Midwest,Ohio,Columbus
8660,2021-05-25,2021,5,Men's Apparel,33.0,58.0,1914.0,0.44,Outlet,West Gear,Midwest,Ohio,Columbus
8666,2021-06-24,2021,6,Men's Apparel,67.0,140.0,9380.0,0.46,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8672,2021-07-23,2021,7,Men's Apparel,68.0,198.0,13464.0,0.46,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8678,2021-08-24,2021,8,Men's Apparel,53.0,136.0,7208.0,0.42,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8684,2021-09-25,2021,9,Men's Apparel,48.0,77.0,3696.0,0.42,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8690,2021-10-24,2021,10,Men's Apparel,40.0,93.0,3720.0,0.45,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8696,2021-11-24,2021,11,Men's Apparel,50.0,145.0,7250.0,0.46,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8702,2021-12-23,2021,12,Men's Apparel,54.0,157.0,8478.0,0.47,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8708,2021-01-17,2021,1,Men's Apparel,33.0,68.0,2244.0,0.51,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8714,2021-02-17,2021,2,Men's Apparel,33.0,53.0,1749.0,0.47,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8720,2021-03-16,2021,3,Men's Apparel,40.0,50.0,2000.0,0.51,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8726,2021-04-17,2021,4,Men's Apparel,34.0,56.0,1904.0,0.51,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8732,2021-05-18,2021,5,Men's Apparel,32.0,77.0,2464.0,0.48,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8738,2021-06-17,2021,6,Men's Apparel,70.0,153.0,10710.0,0.47,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8744,2021-07-16,2021,7,Men's Apparel,73.0,221.0,16133.0,0.49,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8750,2021-08-17,2021,8,Men's Apparel,47.0,152.0,7144.0,0.49,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8756,2021-09-18,2021,9,Men's Apparel,41.0,83.0,3403.0,0.48,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8762,2021-10-17,2021,10,Men's Apparel,39.0,112.0,4368.0,0.48,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8768,2021-11-17,2021,11,Men's Apparel,53.0,147.0,7791.0,0.47,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8774,2021-12-16,2021,12,Men's Apparel,55.0,168.0,9240.0,0.48,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8780,2021-01-05,2021,1,Men's Apparel,28.0,111.0,3108.0,0.28,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8786,2021-02-04,2021,2,Men's Apparel,31.0,88.0,2728.0,0.3,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8792,2021-03-06,2021,3,Men's Apparel,32.0,88.0,2816.0,0.35,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8798,2021-04-05,2021,4,Men's Apparel,27.0,91.0,2457.0,0.32,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8804,2021-05-05,2021,5,Men's Apparel,34.0,120.0,4080.0,0.35,Outlet,West Gear,Midwest,Wisconsin,Milwaukee
8810,2021-06-04,2021,6,Men's Apparel,43.0,158.0,6794.0,0.34,Outlet,West Gear,Northeast,Maryland,Baltimore
8816,2021-07-06,2021,7,Men's Apparel,43.0,173.0,7439.0,0.4,Outlet,West Gear,Northeast,Maryland,Baltimore
8822,2021-08-08,2021,8,Men's Apparel,39.0,166.0,6474.0,0.42,Outlet,West Gear,Northeast,Maryland,Baltimore
8828,2021-09-05,2021,9,Men's Apparel,42.0,140.0,5880.0,0.41,Outlet,West Gear,Northeast,Maryland,Baltimore
8834,2021-10-04,2021,10,Men's Apparel,25.0,123.0,3075.0,0.39,Outlet,West Gear,Northeast,Maryland,Baltimore
8840,2021-11-05,2021,11,Men's Apparel,41.0,149.0,6109.0,0.38,Outlet,West Gear,Northeast,Maryland,Baltimore
8846,2021-12-04,2021,12,Men's Apparel,43.0,147.0,6321.0,0.41,Outlet,West Gear,Northeast,Maryland,Baltimore
8852,2021-01-23,2021,1,Men's Apparel,35.0,68.0,2380.0,0.34,Outlet,West Gear,Northeast,New York,Albany
8858,2021-02-23,2021,2,Men's Apparel,36.0,51.0,1836.0,0.37,Outlet,West Gear,Northeast,New York,Albany
8864,2021-03-22,2021,3,Men's Apparel,41.0,39.0,1599.0,0.32,Outlet,West Gear,Northeast,New York,Albany
8870,2021-04-23,2021,4,Men's Apparel,43.0,47.0,2021.0,0.34,Outlet,West Gear,Northeast,New York,Albany
8876,2021-05-24,2021,5,Men's Apparel,39.0,62.0,2418.0,0.33,Outlet,West Gear,Northeast,New York,Albany
8882,2021-06-23,2021,6,Men's Apparel,43.0,72.0,3096.0,0.34,Outlet,West Gear,Northeast,New York,Albany
8888,2021-07-22,2021,7,Men's Apparel,40.0,145.0,5800.0,0.37,Outlet,West Gear,Northeast,New York,Albany
8894,2021-08-23,2021,8,Men's Apparel,45.0,136.0,6120.0,0.37,Outlet,West Gear,Northeast,New York,Albany
8900,2021-09-24,2021,9,Men's Apparel,41.0,128.0,5248.0,0.33,Outlet,West Gear,Northeast,New York,Albany
8906,2021-10-23,2021,10,Men's Apparel,44.0,88.0,3872.0,0.37,Outlet,West Gear,Northeast,New York,Albany
8912,2021-11-23,2021,11,Men's Apparel,44.0,99.0,4356.0,0.36,Outlet,West Gear,Northeast,New York,Albany
8918,2021-12-22,2021,12,Men's Apparel,42.0,109.0,4578.0,0.34,Outlet,West Gear,Northeast,New York,Albany
8924,2021-01-26,2021,1,Men's Apparel,33.0,94.0,3102.0,0.37,Outlet,West Gear,Northeast,New York,Albany
8930,2021-02-26,2021,2,Men's Apparel,34.0,62.0,2108.0,0.32,Outlet,West Gear,Northeast,New York,Albany
8936,2021-03-25,2021,3,Men's Apparel,41.0,53.0,2173.0,0.32,Outlet,West Gear,Northeast,New York,Albany
8942,2021-04-26,2021,4,Men's Apparel,46.0,60.0,2760.0,0.35,Outlet,West Gear,Northeast,New York,Albany
8948,2021-05-27,2021,5,Men's Apparel,45.0,78.0,3510.0,0.35,Outlet,West Gear,Northeast,New York,Albany
8954,2021-06-26,2021,6,Men's Apparel,44.0,93.0,4092.0,0.35,Outlet,West Gear,Northeast,New York,Albany
8960,2021-07-25,2021,7,Men's Apparel,40.0,160.0,6400.0,0.32,Outlet,West Gear,Northeast,New York,Albany
8966,2021-08-26,2021,8,Men's Apparel,48.0,162.0,7776.0,0.34,Outlet,West Gear,Northeast,New York,Albany
8972,2021-09-27,2021,9,Men's Apparel,40.0,145.0,5800.0,0.35,Outlet,West Gear,Northeast,Vermont,Burlington
8978,2021-10-26,2021,10,Men's Apparel,41.0,114.0,4674.0,0.33,Outlet,West Gear,Northeast,Vermont,Burlington
8984,2021-11-26,2021,11,Men's Apparel,54.0,131.0,7074.0,0.37,Outlet,West Gear,Northeast,West Virginia,Charleston
8990,2021-12-25,2021,12,Men's Apparel,55.0,128.0,7040.0,0.33,Outlet,West Gear,Northeast,West Virginia,Charleston
8996,2021-01-13,2021,1,Men's Apparel,35.0,75.0,2625.0,0.4,Outlet,West Gear,Northeast,West Virginia,Charleston
9002,2021-02-13,2021,2,Men's Apparel,34.0,60.0,2040.0,0.39,Outlet,West Gear,Northeast,West Virginia,Charleston
9008,2021-03-12,2021,3,Men's Apparel,41.0,45.0,1845.0,0.41,Outlet,West Gear,Northeast,West Virginia,Charleston
9014,2021-04-13,2021,4,Men's Apparel,38.0,56.0,2128.0,0.42,Outlet,West Gear,Northeast,West Virginia,Charleston
9020,2021-05-14,2021,5,Men's Apparel,39.0,74.0,2886.0,0.42,Outlet,West Gear,Northeast,West Virginia,Charleston
9026,2021-06-13,2021,6,Men's Apparel,42.0,94.0,3948.0,0.39,Outlet,West Gear,Northeast,West Virginia,Charleston
9032,2021-07-12,2021,7,Men's Apparel,39.0,162.0,6318.0,0.38,Outlet,West Gear,Northeast,West Virginia,Charleston
9038,2021-08-13,2021,8,Men's Apparel,51.0,140.0,7140.0,0.39,Outlet,West Gear,Northeast,West Virginia,Charleston
9044,2021-09-14,2021,9,Men's Apparel,36.0,132.0,4752.0,0.37,Outlet,West Gear,Northeast,West Virginia,Charleston
9050,2021-10-13,2021,10,Men's Apparel,41.0,102.0,4182.0,0.4,Outlet,West Gear,Northeast,West Virginia,Charleston
9056,2021-11-13,2021,11,Men's Apparel,47.0,119.0,5593.0,0.38,Outlet,West Gear,Northeast,West Virginia,Charleston
9062,2021-12-12,2021,12,Men's Apparel,44.0,120.0,5280.0,0.38,Outlet,West Gear,Northeast,West Virginia,Charleston
9068,2021-01-09,2021,1,Men's Apparel,35.0,247.0,8645.0,0.39,Outlet,West Gear,Northeast,West Virginia,Charleston
9074,2021-02-18,2021,2,Men's Apparel,26.0,136.0,3536.0,0.39,Outlet,West Gear,Northeast,West Virginia,Charleston
9080,2021-03-16,2021,3,Men's Apparel,25.0,104.0,2600.0,0.37,Outlet,West Gear,Northeast,West Virginia,Charleston
9086,2021-04-17,2021,4,Men's Apparel,30.0,98.0,2940.0,0.4,Outlet,West Gear,Northeast,West Virginia,Charleston
9092,2021-05-16,2021,5,Men's Apparel,34.0,132.0,4488.0,0.4,Outlet,West Gear,Southeast,Florida,Miami
9098,2021-06-18,2021,6,Men's Apparel,47.0,135.0,6345.0,0.38,Outlet,West Gear,Southeast,Florida,Miami
9104,2021-07-16,2021,7,Men's Apparel,46.0,150.0,6900.0,0.37,Outlet,West Gear,Southeast,Florida,Miami
9110,2021-08-17,2021,8,Men's Apparel,35.0,158.0,5530.0,0.42,Outlet,West Gear,Southeast,Florida,Miami
9116,2021-09-16,2021,9,Men's Apparel,22.0,132.0,2904.0,0.38,Outlet,West Gear,Southeast,Florida,Miami
9122,2021-10-18,2021,10,Men's Apparel,25.0,105.0,2625.0,0.42,Outlet,West Gear,Southeast,Florida,Miami
9128,2021-11-17,2021,11,Men's Apparel,59.0,132.0,7788.0,0.4,Outlet,West Gear,Southeast,Florida,Miami
9134,2021-12-16,2021,12,Men's Apparel,54.0,157.0,8478.0,0.38,Outlet,West Gear,Southeast,Florida,Miami
9140,2021-01-23,2021,1,Men's Apparel,26.0,123.0,3198.0,0.38,Outlet,West Gear,Southeast,Florida,Orlando
9146,2021-02-21,2021,2,Men's Apparel,23.0,111.0,2553.0,0.37,Outlet,West Gear,Southeast,Florida,Orlando
9152,2021-03-19,2021,3,Men's Apparel,24.0,88.0,2112.0,0.4,Outlet,West Gear,Southeast,Florida,Orlando
9158,2021-04-20,2021,4,Men's Apparel,31.0,75.0,2325.0,0.37,Outlet,West Gear,Southeast,Florida,Orlando
9164,2021-05-19,2021,5,Men's Apparel,32.0,111.0,3552.0,0.39,Outlet,West Gear,Southeast,Florida,Orlando
9170,2021-06-21,2021,6,Men's Apparel,37.0,116.0,4292.0,0.39,Outlet,West Gear,West,Utah,Salt Lake City
9176,2021-07-19,2021,7,Men's Apparel,40.0,149.0,5960.0,0.4,Outlet,West Gear,West,Utah,Salt Lake City
9182,2021-08-20,2021,8,Men's Apparel,40.0,113.0,4520.0,0.37,Outlet,West Gear,West,Utah,Salt Lake City
9188,2021-09-19,2021,9,Men's Apparel,18.0,111.0,1998.0,0.39,Outlet,West Gear,West,Utah,Salt Lake City
9194,2021-10-21,2021,10,Men's Apparel,21.0,91.0,1911.0,0.37,Outlet,West Gear,West,Utah,Salt Lake City
9200,2021-11-20,2021,11,Men's Apparel,56.0,105.0,5880.0,0.41,Outlet,West Gear,West,Utah,Salt Lake City
9206,2021-12-19,2021,12,Men's Apparel,50.0,132.0,6600.0,0.4,Outlet,West Gear,West,Utah,Salt Lake City
9212,2021-01-23,2021,1,Men's Apparel,23.0,91.0,2093.0,0.41,Outlet,West Gear,West,Utah,Salt Lake City
9218,2021-02-21,2021,2,Men's Apparel,24.0,85.0,2040.0,0.4,Outlet,West Gear,West,Utah,Salt Lake City
9224,2021-03-19,2021,3,Men's Apparel,26.0,61.0,1586.0,0.42,Outlet,West Gear,West,Utah,Salt Lake City
9230,2021-04-20,2021,4,Men's Apparel,27.0,54.0,1458.0,0.39,Outlet,West Gear,West,Utah,Salt Lake City
9236,2021-05-19,2021,5,Men's Apparel,33.0,80.0,2640.0,0.41,Outlet,West Gear,West,Utah,Salt Lake City
9242,2021-06-21,2021,6,Men's Apparel,41.0,105.0,4305.0,0.38,Outlet,West Gear,West,Utah,Salt Lake City
9248,2021-07-19,2021,7,Men's Apparel,43.0,116.0,4988.0,0.41,Outlet,West Gear,West,Utah,Salt Lake City
9254,2021-08-20,2021,8,Men's Apparel,40.0,105.0,4200.0,0.37,Outlet,West Gear,West,Utah,Salt Lake City
9260,2021-09-19,2021,9,Men's Apparel,20.0,78.0,1560.0,0.38,Outlet,West Gear,West,Utah,Salt Lake City
9266,2021-10-21,2021,10,Men's Apparel,22.0,68.0,1496.0,0.38,Outlet,West Gear,West,Utah,Salt Lake City
9272,2021-11-20,2021,11,Men's Apparel,60.0,85.0,5100.0,0.4,Outlet,West Gear,West,Utah,Salt Lake City
9278,2021-12-19,2021,12,Men's Apparel,55.0,98.0,5390.0,0.4,Outlet,West Gear,West,Utah,Salt Lake City
9284,2021-01-16,2021,1,Men's Apparel,28.0,88.0,2464.0,0.41,Outlet,West Gear,West,Utah,Salt Lake City
9290,2021-02-05,2021,2,Men's Apparel,39.0,66.0,2574.0,0.37,Outlet,West Gear,West,Utah,Salt Lake City
9296,2021-03-03,2021,3,Men's Apparel,39.0,53.0,2067.0,0.34,Outlet,West Gear,West,Utah,Salt Lake City
9302,2021-04-04,2021,4,Men's Apparel,37.0,40.0,1480.0,0.34,Outlet,West Gear,West,Utah,Salt Lake City
9308,2021-05-03,2021,5,Men's Apparel,37.0,83.0,3071.0,0.35,Outlet,West Gear,West,Utah,Salt Lake City
9314,2021-06-05,2021,6,Men's Apparel,36.0,91.0,3276.0,0.32,Outlet,West Gear,West,Utah,Salt Lake City
9320,2021-07-03,2021,7,Men's Apparel,43.0,93.0,3999.0,0.33,Outlet,West Gear,West,Utah,Salt Lake City
9326,2021-08-04,2021,8,Men's Apparel,43.0,62.0,2666.0,0.33,Outlet,West Gear,West,Utah,Salt Lake City
9332,2021-09-03,2021,9,Men's Apparel,41.0,58.0,2378.0,0.36,Outlet,West Gear,West,Utah,Salt Lake City
9338,2021-10-05,2021,10,Men's Apparel,50.0,45.0,2250.0,0.33,Outlet,West Gear,West,Utah,Salt Lake City
9344,2021-11-04,2021,11,Men's Apparel,44.0,88.0,3872.0,0.36,Outlet,West Gear,West,Utah,Salt Lake City
9350,2021-12-03,2021,12,Men's Apparel,42.0,99.0,4158.0,0.35,Outlet,West Gear,West,Utah,Salt Lake City
9356,2021-01-10,2021,1,Men's Apparel,34.0,44.0,1496.0,0.36,Outlet,West Gear,South,Arkansas,Little Rock
9362,2021-02-08,2021,2,Men's Apparel,34.0,40.0,1360.0,0.36,Outlet,West Gear,South,Arkansas,Little Rock
9368,2021-03-06,2021,3,Men's Apparel,33.0,25.0,825.0,0.36,Outlet,West Gear,South,Arkansas,Little Rock
9374,2021-04-07,2021,4,Men's Apparel,33.0,15.0,495.0,0.32,Outlet,West Gear,South,Arkansas,Little Rock
9380,2021-05-06,2021,5,Men's Apparel,40.0,54.0,2160.0,0.37,Outlet,West Gear,South,Arkansas,Little Rock
9386,2021-06-08,2021,6,Men's Apparel,39.0,66.0,2574.0,0.35,Outlet,West Gear,South,Arkansas,Little Rock
9392,2021-07-06,2021,7,Men's Apparel,33.0,68.0,2244.0,0.34,Outlet,West Gear,South,Arkansas,Little Rock
9398,2021-08-07,2021,8,Men's Apparel,37.0,40.0,1480.0,0.36,Outlet,West Gear,South,Arkansas,Little Rock
9404,2021-09-06,2021,9,Men's Apparel,34.0,33.0,1122.0,0.36,Outlet,West Gear,South,Arkansas,Little Rock
9410,2021-10-08,2021,10,Men's Apparel,40.0,23.0,920.0,0.33,Outlet,West Gear,South,Arkansas,Little Rock
9416,2021-11-07,2021,11,Men's Apparel,43.0,61.0,2623.0,0.33,Outlet,West Gear,South,Arkansas,Little Rock
9422,2021-12-06,2021,12,Men's Apparel,41.0,74.0,3034.0,0.37,Outlet,West Gear,South,Louisiana,New Orleans
9428,2021-01-17,2021,1,Men's Apparel,39.0,47.0,1833.0,0.32,Outlet,West Gear,South,Oklahoma,Oklahoma City
9434,2021-02-15,2021,2,Men's Apparel,36.0,53.0,1908.0,0.27,Outlet,West Gear,South,Oklahoma,Oklahoma City
9440,2021-03-13,2021,3,Men's Apparel,36.0,31.0,1116.0,0.3,Outlet,West Gear,South,Oklahoma,Oklahoma City
9446,2021-04-14,2021,4,Men's Apparel,33.0,44.0,1452.0,0.27,Outlet,West Gear,South,Oklahoma,Oklahoma City
9452,2021-05-13,2021,5,Men's Apparel,39.0,60.0,2340.0,0.28,Outlet,West Gear,South,Oklahoma,Oklahoma City
9458,2021-06-15,2021,6,Men's Apparel,39.0,74.0,2886.0,0.32,Outlet,West Gear,South,Oklahoma,Oklahoma City
9464,2021-07-13,2021,7,Men's Apparel,41.0,80.0,3280.0,0.31,Outlet,West Gear,South,Oklahoma,Oklahoma City
9470,2021-08-14,2021,8,Men's Apparel,40.0,51.0,2040.0,0.27,Outlet,West Gear,South,Oklahoma,Oklahoma City
9476,2021-09-13,2021,9,Men's Apparel,39.0,41.0,1599.0,0.31,Outlet,West Gear,South,Oklahoma,Oklahoma City
9482,2021-10-15,2021,10,Men's Apparel,51.0,34.0,1734.0,0.28,Outlet,West Gear,South,Oklahoma,Oklahoma City
9488,2021-11-14,2021,11,Men's Apparel,50.0,78.0,3900.0,0.32,Outlet,West Gear,South,Oklahoma,Oklahoma City
9494,2021-12-13,2021,12,Men's Apparel,52.0,90.0,4680.0,0.29,Outlet,West Gear,South,Oklahoma,Oklahoma City
9500,2021-01-14,2021,1,Men's Apparel,37.0,70.0,2590.0,0.41,Outlet,West Gear,South,Oklahoma,Oklahoma City
9506,2021-02-12,2021,2,Men's Apparel,36.0,68.0,2448.0,0.39,Outlet,West Gear,South,Oklahoma,Oklahoma City
9512,2021-03-10,2021,3,Men's Apparel,36.0,56.0,2016.0,0.39,Outlet,West Gear,South,Oklahoma,Oklahoma City
9518,2021-04-11,2021,4,Men's Apparel,41.0,53.0,2173.0,0.42,Outlet,West Gear,South,Oklahoma,Oklahoma City
9524,2021-05-10,2021,5,Men's Apparel,46.0,91.0,4186.0,0.41,Outlet,West Gear,South,Oklahoma,Oklahoma City
9530,2021-06-12,2021,6,Men's Apparel,44.0,105.0,4620.0,0.41,Outlet,West Gear,South,Oklahoma,Oklahoma City
9536,2021-07-10,2021,7,Men's Apparel,39.0,114.0,4446.0,0.38,Outlet,West Gear,South,Oklahoma,Oklahoma City
9542,2021-08-11,2021,8,Men's Apparel,43.0,72.0,3096.0,0.39,Outlet,West Gear,South,Oklahoma,Oklahoma City
9548,2021-09-10,2021,9,Men's Apparel,48.0,68.0,3264.0,0.37,Outlet,West Gear,South,Oklahoma,Oklahoma City
9554,2021-10-12,2021,10,Men's Apparel,55.0,58.0,3190.0,0.37,Outlet,West Gear,South,Oklahoma,Oklahoma City
9560,2021-11-11,2021,11,Men's Apparel,50.0,91.0,4550.0,0.39,Outlet,West Gear,South,Oklahoma,Oklahoma City
9566,2021-12-10,2021,12,Men's Apparel,48.0,104.0,4992.0,0.42,Outlet,West Gear,South,Oklahoma,Oklahoma City
9572,2021-01-21,2021,1,Men's Apparel,43.0,74.0,3182.0,0.33,Outlet,West Gear,South,Oklahoma,Oklahoma City
9578,2021-02-19,2021,2,Men's Apparel,41.0,96.0,3936.0,0.33,Outlet,West Gear,West,Idaho,Boise
9584,2021-03-17,2021,3,Men's Apparel,47.0,60.0,2820.0,0.33,Outlet,West Gear,West,Idaho,Boise
9590,2021-04-18,2021,4,Men's Apparel,40.0,61.0,2440.0,0.33,Outlet,West Gear,West,Idaho,Boise
9596,2021-05-17,2021,5,Men's Apparel,52.0,90.0,4680.0,0.32,Outlet,West Gear,West,Idaho,Boise
9602,2021-06-19,2021,6,Men's Apparel,47.0,114.0,5358.0,0.37,Outlet,West Gear,West,Idaho,Boise
9608,2021-07-17,2021,7,Men's Apparel,47.0,119.0,5593.0,0.37,Outlet,West Gear,West,Idaho,Boise
9614,2021-08-18,2021,8,Men's Apparel,45.0,80.0,3600.0,0.33,Outlet,West Gear,West,Idaho,Boise
